name,long,lat
Starbucks,-113.5293115,53.526616
Starbucks,-1.566377,54.7043001
Starbucks,-122.160561,37.446791
Starbucks,-122.130601,37.417361
Starbucks,-122.144091,37.426867
Starbucks,-122.137201,37.461558
Starbucks,-122.183867,37.452214
Starbucks,-122.171738,37.443643
Starbucks,-122.149213,37.427381
Starbucks,-122.197717,37.423559
Starbucks,-122.094764,37.390886
Starbucks,-122.170762,37.424345
Starbucks,-122.126258,37.447958
Starbucks,-122.096419,37.4218
Starbucks,-122.201806,37.43166
Starbucks,-122.112379,37.402755
Starbucks,-122.094239,37.41144
Starbucks,-122.1359578,37.4599286
Starbucks,-122.1119545,37.4020221
Starbucks,-122.178747,37.4509304
Starbucks,-122.2027247,37.4197121
Starbucks,-122.11672,37.378494
Starbucks,-157.814777,21.283838
Starbucks Kahala Drive-Thru,-157.7849244,21.2772082
Starbucks,-157.8189351,21.2985522
Starbucks,-157.786813,21.277546
Starbucks Reserve,-157.8269924,21.2798875
Starbucks,-157.8103971,21.3098529
Starbucks,-157.822629,21.271787
Starbucks,-157.830235,21.27955
Starbucks,-157.8359647,21.2839976
Starbucks,-157.8214235,21.2914237
Starbucks,-157.813835,21.279028
Starbucks,-157.753057,21.278858
Starbucks,-157.832466,21.278749
Starbucks,-157.786882,21.27763
Starbucks Marriott Lobby,-157.8225003,21.2733659
Starbucks,-157.8369464,21.2821775
Starbucks,-157.8370717,21.282526
Starbucks,-104.999483,39.747436
Starbucks,-104.997048,39.748382
Starbucks,-104.999264,39.750305
Starbucks,-104.995076,39.749451
Starbucks,-104.989045,39.742944
Starbucks,-104.983309,39.72531499999999
Starbucks,-105.0090467,39.7548488
Starbucks,-104.994532,39.765402
Starbucks,-104.9955265,39.74887409999999
Starbucks,-105.024744,39.776386
Starbucks,-105.003011,39.7531523
Starbucks,-104.992453,39.745201
Starbucks,-104.986446,39.725358
Starbucks,-104.996848,39.738687
Starbucks,-104.968018,39.744695
Starbucks,-105.000877,39.739735
Starbucks,-105.024309,39.755657
Starbucks,-104.991406,39.748788
Starbucks,-105.0248,39.7604047
Starbucks,-104.994824,39.744114
Starbucks,18.0719205,59.3166837
Starbucks,18.0686288,59.3322352
Starbucks,18.0710073,59.3343654
Starbucks Stockholm Central Station,18.057374,59.3305951
Starbucks,18.0718024,59.33625989999999
Starbucks Klaraberg,18.0596476,59.331271
"Starbucks, Mall of Scandinavia, Stockholm",18.0045628,59.36990849999999
Starbucks Head Office,18.0604152,59.33577029999999
CHBG Globen,18.0800992,59.29429820000001
Espresso House,18.0707805,59.3240321
Starbucks,-82.6685387,27.8942943
Starbucks,-82.7245085,27.958391
Starbucks,-82.74661499999999,27.96006
Starbucks,-82.725141,27.960164
Starbucks,-73.95411829999999,40.7305387
Starbucks,-73.9515697,40.7126413
Starbucks,-73.941105,40.700053
Starbucks,-73.95145,40.723415
Starbucks Reserve,-73.958219,40.718005
Starbucks,-73.978369,40.736534
Starbucks,-73.983712,40.744169
Starbucks,-73.91124099999999,40.699767
Starbucks,-73.98422099999999,40.74054
Starbucks,-73.9868247,40.7449904
Starbucks,-73.97758499999999,40.684619
Starbucks,-73.983426,40.738781
Starbucks,-73.9416731,40.7471436
Starbucks,-73.986584,40.733792
Starbucks,-73.973019,40.677508
Starbucks,-73.982142,40.745394
Starbucks,-73.980783,40.74176
Starbucks,-73.988846,40.743839
Starbucks,-73.9768313,40.743799
Starbucks,-73.980869,40.74663899999999
Starbucks,-73.957523,40.766042
Starbucks,-73.956935,40.771087
Starbucks,-73.95978749999999,40.7734469
Starbucks,-73.963622,40.7659172
Starbucks,-73.954675,40.769931
Starbucks,-73.977102,40.7647848
Starbucks,-73.959735,40.779854
Starbucks,-73.94847399999999,40.78272
Starbucks,-73.966583,40.764686
Starbucks,-73.961123,40.760397
Starbucks,-73.9560427,40.7786025
Starbucks,-73.97247,40.7631
Starbucks,-73.97407299999999,40.758321
Starbucks,-73.947468,40.77916
Starbucks,-73.95467,40.774185
Starbucks,-73.96788,40.761399
Starbucks,-73.968649,40.755045
Starbucks,-73.974057,40.7624009
Starbucks,-73.964801,40.756047
Starbucks,-73.976134,40.760348
Starbucks,-122.160561,37.446791
Starbucks,-122.130601,37.417361
Starbucks,-122.144091,37.426867
Starbucks,-122.137201,37.461558
Starbucks,-122.183867,37.452214
Starbucks,-122.171738,37.443643
Starbucks,-122.149213,37.427381
Starbucks,-122.197717,37.423559
Starbucks,-122.094764,37.390886
Starbucks,-122.170762,37.424345
Starbucks,-122.126258,37.447958
Starbucks,-122.096419,37.4218
Starbucks,-122.201806,37.43166
Starbucks,-122.112379,37.402755
Starbucks,-122.094239,37.41144
Starbucks,-122.1359578,37.4599286
Starbucks,-122.1119545,37.4020221
Starbucks,-122.178747,37.4509304
Starbucks,-122.2027247,37.4197121
Starbucks,-122.11672,37.378494
Starbucks,-157.814777,21.283838
Starbucks Kahala Drive-Thru,-157.7849244,21.2772082
Starbucks,-157.8189351,21.2985522
Starbucks,-157.786813,21.277546
Starbucks Reserve,-157.8269924,21.2798875
Starbucks,-157.8103971,21.3098529
Starbucks,-157.822629,21.271787
Starbucks,-157.830235,21.27955
Starbucks,-157.8359647,21.2839976
Starbucks,-157.8214235,21.2914237
Starbucks,-157.813835,21.279028
Starbucks,-157.753057,21.278858
Starbucks,-157.832466,21.278749
Starbucks,-157.786882,21.27763
Starbucks Marriott Lobby,-157.8225003,21.2733659
Starbucks,-157.8369464,21.2821775
Starbucks,-157.8370717,21.282526
Starbucks,-104.999483,39.747436
Starbucks,-104.997048,39.748382
Starbucks,-104.999264,39.750305
Starbucks,-104.995076,39.749451
Starbucks,-104.989045,39.742944
Starbucks,-104.983309,39.72531499999999
Starbucks,-105.0090467,39.7548488
Starbucks,-104.994532,39.765402
Starbucks,-104.9955265,39.74887409999999
Starbucks,-105.024744,39.776386
Starbucks,-105.003011,39.7531523
Starbucks,-104.992453,39.745201
Starbucks,-104.986446,39.725358
Starbucks,-104.996848,39.738687
Starbucks,-104.968018,39.744695
Starbucks,-105.000877,39.739735
Starbucks,-105.024309,39.755657
Starbucks,-104.991406,39.748788
Starbucks,-105.0248,39.7604047
Starbucks,-104.994824,39.744114
Starbucks,18.0719205,59.3166837
Starbucks,18.0686288,59.3322352
Starbucks,18.0710073,59.3343654
Starbucks Stockholm Central Station,18.057374,59.3305951
Starbucks,18.0718024,59.33625989999999
Starbucks Klaraberg,18.0596476,59.331271
"Starbucks, Mall of Scandinavia, Stockholm",18.0045628,59.36990849999999
Starbucks Head Office,18.0604152,59.33577029999999
CHBG Globen,18.0800992,59.29429820000001
Espresso House,18.0707805,59.3240321
Starbucks,-82.6685387,27.8942943
Starbucks,-82.7245085,27.958391
Starbucks,-82.74661499999999,27.96006
Starbucks,-82.725141,27.960164
Starbucks,-73.957523,40.766042
Starbucks,-73.956935,40.771087
Starbucks,-73.95978749999999,40.7734469
Starbucks,-73.963622,40.7659172
Starbucks,-73.954675,40.769931
Starbucks,-73.977102,40.7647848
Starbucks,-73.959735,40.779854
Starbucks,-73.94847399999999,40.78272
Starbucks,-73.966583,40.764686
Starbucks,-73.961123,40.760397
Starbucks,-73.9560427,40.7786025
Starbucks,-73.97247,40.7631
Starbucks,-73.97407299999999,40.758321
Starbucks,-73.947468,40.77916
Starbucks,-73.95467,40.774185
Starbucks,-73.96788,40.761399
Starbucks,-73.968649,40.755045
Starbucks,-73.974057,40.7624009
Starbucks,-73.964801,40.756047
Starbucks,-73.976134,40.760348
Starbucks,-73.95411829999999,40.7305387
Starbucks,-73.9515697,40.7126413
Starbucks,-73.941105,40.700053
Starbucks,-73.95145,40.723415
Starbucks Reserve,-73.958219,40.718005
Starbucks,-73.978369,40.736534
Starbucks,-73.983712,40.744169
Starbucks,-73.91124099999999,40.699767
Starbucks,-73.98422099999999,40.74054
Starbucks,-73.9868247,40.7449904
Starbucks,-73.97758499999999,40.684619
Starbucks,-73.983426,40.738781
Starbucks,-73.9416731,40.7471436
Starbucks,-73.986584,40.733792
Starbucks,-73.973019,40.677508
Starbucks,-73.982142,40.745394
Starbucks,-73.980783,40.74176
Starbucks,-73.988846,40.743839
Starbucks,-73.9768313,40.743799
Starbucks,-73.980869,40.74663899999999
Starbucks,-86.051715,39.905484
Starbucks,-86.06558199999999,39.90900999999999
Starbucks,-86.046833,39.890202
Starbucks,-86.041983,39.900448
Starbucks,-86.108587,39.913667
Starbucks,-86.086855,39.904903
Starbucks,-86.0409911,39.9265049
Starbucks,-86.068344,39.881656
Starbucks,-86.009587,39.9274558
Starbucks,-85.99387,39.897708
Starbucks,-122.300279,37.537748
Starbucks,-122.289945,37.529193
Starbucks,-122.346144,37.579393
Starbucks,-122.31386,37.552243
Starbucks,-122.323927,37.562897
Starbucks,-122.2830814,37.5590258
Starbucks,-122.280367,37.560907
Starbucks,-122.326154,37.534018
Starbucks,-122.337263,37.521148
Starbucks,-122.292871,37.544679
Starbucks,-122.333351,37.579796
Starbucks,-122.273902,37.56095
Starbucks,-122.27598,37.556934
Starbucks,-122.293884,37.533627
Starbucks,-122.275614,37.519908
Starbucks,-122.313716,37.553107
Starbucks,-122.365088,37.585889
Starbucks,-122.2673,37.559204
Starbucks,-122.37054,37.602131
Starbucks,-122.27581,37.518694
Starbucks,-73.983712,40.744169
Starbucks,-73.9868247,40.7449904
Starbucks,-73.988846,40.743839
Starbucks,-73.992076,40.743592
Starbucks,-73.99086799999999,40.74525
Starbucks,-73.99884200000001,40.745141
Starbucks,-73.98951199999999,40.749267
Starbucks,-73.990603,40.749181
Starbucks,-73.9851667,40.74850250000001
Starbucks,-73.99236370000001,40.7489883
Starbucks,-73.989285,40.748071
Starbucks,-73.985083,40.75312599999999
Starbucks,-73.9902943,40.7416919
Starbucks,-73.987141,40.751009
Starbucks,-73.98422099999999,40.74054
Starbucks,-73.9811661,40.7520837
Starbucks,-73.99527599999999,40.744294
Starbucks,-73.983426,40.738781
Starbucks,-73.990247,40.7518083
Starbucks,-73.982142,40.745394
Starbucks,-89.382711,43.073911
Starbucks,-89.397007,43.074789
Starbucks,-89.447498,43.075012
Starbucks,-89.3865836,43.0756129
Starbucks,-89.453566,43.074699
The Cafe,-89.38968589999999,43.0791896
Starbucks,6.1437697,46.2093092
Starbucks,6.1497227,46.202908
Starbucks,6.153903,46.2019284
Starbucks,6.1422325,46.2071315
Starbucks,6.1449888,46.2063412
Starbucks,6.1431352,46.1983282
Starbucks Balexert,6.1141146,46.21905479999999
Starbucks,6.143239599999999,46.2106674
Starbucks Starbucks,6.102847499999999,46.2272115
Chez Sophie,6.147964699999999,46.2097881
Qafé Guidoline,6.149473299999999,46.2113233
Coupole,6.154054899999999,46.2023553
Starbucks,-72.810991,41.481734
Starbucks,-72.808934,41.508846
Starbucks Capucines,2.333571,48.8706468
Starbucks,2.3548934,48.8568201
Starbucks Coffee,2.3481632,48.85894820000001
Starbucks,2.3060547,48.8594954
Starbucks,2.3339546,48.86732139999999
Starbucks,2.3437,48.8519568
Starbucks,2.3043733,48.8715683
Starbucks Coffee,2.3504491,48.8603964
Starbucks,2.344596,48.8762269
Starbucks,2.3003219,48.8390671
Starbucks,2.3321363,48.8835333
Starbucks Coffee,2.3595667,48.876947
Starbucks Coffee,2.3342309,48.86346229999999
Starbucks,2.3211778,48.8747115
Starbucks,2.3405829,48.886836
Starbucks Coffee,2.3496854,48.8620254
Starbucks,2.3347332,48.8728872
Starbucks,2.2839583,48.869239
Starbucks,2.2964653,48.8761606
Starbucks,2.2981703,48.8495046
Starbucks,2.1741,41.40224
Starbucks,2.1582819,41.3952089
Starbucks,2.1912858,41.4049021
Starbucks,2.1679261,41.3858086
Starbucks,2.1529932,41.3953382
Starbucks,2.17719,41.3853
Starbucks,2.1712581,41.3834272
Starbucks,2.1741223,41.38673300000001
Starbucks Coffee,2.1723414,41.3819475
Starbucks,2.1650014,41.3907001
Starbucks,2.1680116,41.3881611
Starbucks,2.1719163,41.3888146
Starbucks,2.1752575,41.3812891
Starbucks,2.1810158,41.3836167
Starbucks,2.2165956,41.4096507
Starbucks,2.1438339,41.3921852
Starbucks,2.130901,41.388754
Starbucks,2.1632712,41.3851789
Starbucks,2.1363842,41.3912202
Starbucks,2.1654015,41.3929045
Starbucks,-122.0546619,37.3230488
Starbucks,-122.03642,37.3239724
Starbucks,-122.017716,37.357099
Starbucks,-122.011841,37.309653
Starbucks,-122.051338,37.352697
Starbucks,-121.997426,37.352979
Starbucks,-122.036405,37.336786
Starbucks Reserve,-122.032755,37.3220012
Starbucks,-121.988773,37.292878
Starbucks,-122.03056,37.364821
Starbucks,-122.011309,37.323404
Starbucks,-122.034641,37.336156
Starbucks (in Target),-121.989626,37.2910145
Starbucks,-122.000065,37.28009
Starbucks,-121.9940557,37.36762179999999
Starbucks,-122.06673,37.33717600000001
Starbucks,-122.031161,37.279669
Starbucks,-122.01471,37.337181
Starbucks,-121.994058,37.322475
Starbucks,-121.994868,37.338448
Starbucks,-121.94502,37.28719299999999
Starbucks,-121.930574,37.292828
Starbucks,-121.951119,37.279986
Starbucks,-121.9790519,37.2313693
Starbucks,-121.946248,37.270709
Starbucks,-122.011841,37.309653
Starbucks,-121.982193,37.285708
Starbucks,-121.95253,37.253687
Starbucks,-121.988773,37.292878
Starbucks,-121.949741,37.312953
Starbucks,-121.977931,37.308668
Starbucks (in Target),-121.989626,37.2910145
Starbucks,-122.000065,37.28009
Starbucks,-121.979777,37.23031599999999
Starbucks,-121.9627709,37.2946671
Starbucks,-121.922637,37.275586
Starbucks,-121.931671,37.241904
Starbucks Reserve,-121.964498,37.235607
Starbucks,-121.9187767,37.2632213
Starbucks,-121.930948,37.294733
Starbucks,-122.4074322,37.7872876
Starbucks,-122.404304,37.792846
Starbucks,-122.4034092,37.7884614
Starbucks,-122.430395,37.797644
